Year,City,Country,latitude,longitude,attack type,Target Type,Target Sub Type,Target,Weapon Type,Weapon sub type,Terrorist Organization,motive,summary
2008,Thoubal,India,24.644924,93.99929,Assassination,Transportation,Bus (excluding tourists),A passenger bus,Firearms,Unknown Gun Type,People's Revolutionary Party of Kangleipak (PREPAK),The specific motive for the attack is unknown.,"06/21/2008: On Saturday, at 0730, two militants opened fire at a passenger bus at Thoubal Kiyam Siphai Babu bazaar in Thoubal, Manipur, India. Both the People's Revolutionary Party of Kangleipak and the People's United Liberation Front have claimed responsibility for the attack. No casualties were reported."
2008,Udalguri,India,26.746018,92.095943,Assassination,Business,Farm/Ranch,The Dharamjuli Tea Estate,Explosives/Bombs/Dynamite,Grenade,Unknown,The attack occurred when militants attempted to kidnap a shopkeepers son.,"06/21/2008: On Saturday, four suspected militants hurled a hand grenade at the Dharamjuli Tea Estate after attempting to kidnap the son of the shopkeeper in Udalguri, Assam, India. The blast killed one woman, identified as Bharati Koya, and injured another woman. No group claimed responsibility for the attack."
2008,Udalguri,India,26.746018,92.095943,Assassination,Private Citizens & Property,Named Civilian,"Pranab Jyoti Deka, the son of the Dharamjuli Tea Estate's shopkeeper,",Explosives/Bombs/Dynamite,Grenade,Unknown,The specific motive for the attack is unknown.,"06/21/2008: On Saturday, four suspected militants tried to kidnap Pranab Jyoti Deka, the son of the Dharamjuli Tea Estate's shopkeeper, in Udalguri, Assam, India. The militants hurled a hand grenade at the shop when people tried to stop them. No group claimed responsibility for the attack."
2008,Doda,India,33.14575,75.548049,Assassination,Unknown,0,A marriage procession was the target of the bomb.,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,The specific motive for the attack is unknown.,"06/21/2008: On Saturday in Doda, Jammu, India, security forces have recovered a 20 kilogram improvised explosive device, planted by militants on Bharat road in Soran village. No group claimed responsibility."
2008,Jhagartari,India,24.361063,84.842457,Assassination,Private Citizens & Property,Named Civilian,Pankaj Singh,Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),The victim was attacked for allegedly being a police informer.,"06/22/2008: On Sunday, at 2030, 70 Communist Party of India Maoists kidnapped Pankaj Singh, a suspected police informer, in Jhagartari village in Chatra, Jharkhand, India. Singh was killed with a sharp-edged weapon for being a suspected police informer."
2008,Dantar,India,24.343274,84.86396,Assassination,Educational Institution,School/University/Educational Building,The Jain Dharamsala school,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/22/2008: On Sunday, 70 Communist Party of India Maoists bombed a classroom of the Jain Dharamsla middle school in Dantar village in Chatra, Jharkhand, India. Four classrooms and the resource center of the school were damaged in the blast. Two hostages were killed at the school following the bombing."
2008,Dantar,India,24.343274,84.86396,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,"Nemichand Jain, the caretaker of the Jain Dharamsala school,",Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/22/2008: On Sunday, Nemichand Jain, the caretaker of the Jain Dharamsala middle school, was beatn up by 70 Communist Party of India Maoists in Dantar village in Chatra, Jharkhand, India. The school was later bombed and two hostages were killed there."
2008,Chatra,India,24.204235,84.870937,Assassination,Private Citizens & Property,Named Civilian,Bhuvaneshwar Ganjhu,Melee,Knife or Other Sharp Object,Communist Party of India - Maoist (CPI-Maoist),The victim was attacked for allegedly being a police informer.,"06/22/2008: On Sunday, 70 Communist Party of India Maoists kidnapped Bhuvaneshwar Ganjhu, a suspected police informer, in Vashisth Nagar village, Chatra, Jharkhand, India. Ganjhu later had his throat slit along with another hostage outside the Jain Dharamsala middle school in Dantar village in Chatra. Maoists claimed responsibility for the attack by leaving a not at the scene."
2008,Bagulamari,India,26.673984,91.420271,Assassination,NGO,0,"Lakshman Boro, the vice-president of the Bodo Santi Mancha,",Firearms,Unknown Gun Type,Bodo Liberation Tigers (BLT),The specific motive for the attack is unknown.,"06/23/2008: On Monday, former Bodo Liberation Tigers militants shot dead Lakshman Boro, the vice-president of the Bodo Santi Mancha, at his residence in Bagulamari village in Baksa, Assam, India."
2008,Gaya,India,24.795821,85.00252,Assassination,Telecommunication,Telephone/Telegraph,Two Bharti Airtel Ltd. phone towers,Incendiary,Arson/Fire,Maoists,The militants blamed the network for revealing their movements to the police.,"06/26/2008: On Thursday, Communist Party of India Maoists destroyed two Bharti Airtel Ltd. mobile towers by setting them on fire in Gaya, Bihar, India. The militants blamed the network for revealing their movements to the police. The arson attack caused six others to be shut down in eastern India. No casualties were reported."
2008,Bishnupur,India,24.628724,93.761325,Assassination,Private Citizens & Property,Protester,A group of people who were staging a sit-in,Explosives/Bombs/Dynamite,Grenade,People's Revolutionary Party of Kangleipak (PREPAK),The specific motive for the attack is unknown.,"06/26/2008: On Thursday, at 1130, ten people were wounded when a hand grenade hurled by three unidentified assailants exploded close to a group of people who were staging a sit-in against People's Revolutionary Party of Kangleipak militants at Ningthoukhong bazaar in Bishenpur, Manipur, India. However, the militants claimed they were not responsible for the attack."
2008,Vihokhu,India,25.78673,93.848053,Assassination,Terrorists/Non-State Militia,Terrorist,A National Socialist Council of Nagaland-Unification camp,Firearms,Unknown Gun Type,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),The specific motive for the attack is unknown.,"06/26/2008: On Thursday, in Vihokhu near Dimapur, Nagaland, India, five militants belonging to the National Socialist Council of Nagaland-Unification were killed and 47 vehicles were destroyed with fire when their main camp was overrun by the rival National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM) militants. Two NSCN-IM were also killed in the attack. No group claimed responsibility."
2008,Jagdalpur,India,19.080712,82.017805,Assassination,Terrorists/Non-State Militia,Non-State Militia,Three senior Salwa Judum members,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/27/2008: On Friday, suspected Communist Party of India Maoists abducted three senior Salwa Judum members from Jagdalpur in Bijapur, Chhattisgarh, India. On 06/30/2008, the Maoists killed the three hostages by shooting and stabbing them."
2008,Nagaon,India,26.348913,92.682825,Assassination,Transportation,Train/Train Tracks/Trolley,The Haibargaon Railway station,Explosives/Bombs/Dynamite,Unknown Explosive Type,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown.,"06/27/2008: On Friday evening, at about 1915, in Nagaon, Assam, India, assailants detonated a bomb near Haibargaon Railway station, wounding eight civilians. No group claimed responsibility, but it was widely believed the United Liberation Front of Assam was responsible."
2008,Kumarikata,India,26.731582,91.557474,Assassination,Private Citizens & Property,Marketplace/Plaza/Square,Civilians at the market,Explosives/Bombs/Dynamite,Unknown Explosive Type,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown.,"06/29/2008: On Sunday, six people were killed and 35 others, including two policemen, were injured in an explosion by suspected United Liberation Front of Assam militants in a marketplace in Kumarikata village, Guwahati, Assam, India. Another bomb was recovered and defused by police at the site."
2008,Nagaon,India,26.344558,92.681451,Assassination,Police,Police Patrol (including vehicles and convoys),A police patrol,Explosives/Bombs/Dynamite,Grenade,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown.,"06/29/2008: On Sunday, at 2015, five people were injured when suspected United Liberation Front of Assam militants threw a hand grenade at a security patrol in a market at Teliapatty in Nagaon, Assam, India."
2008,Mangaldai,India,26.427157,91.964177,Assassination,Terrorists/Non-State Militia,Terrorist,"Former United Liberation Front of Assam cadre, Tapan Saikia,",Firearms,Unknown Gun Type,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown.,"06/29/2008: On Sunday, in Jaljali, Mangaldai, Assam, India, four suspected United Liberation Front of Assam (ULFA) militants shot surrendered ULFA militant, Tapan Saikia, in Jaljali."
2008,Gaya district,India,24.795452,84.999431,Assassination,Private Citizens & Property,Named Civilian,Shivbachan Yadav,Explosives/Bombs/Dynamite,Dynamite/TNT,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"06/29/2008: On Sunday night, in Pater Mangrama village, Gaya, Bihar, India, nearly 100 assailants used dynamite to blew up the house of a suspected police informant, Shivbachan Yadav, damaging the residence but causing no casualties. His brother, Bindeshwar Yadav, was also kidnapped in the attack. No group claimed responsibility, but it was widely believed the Communist Party of India-Maoist was responsible. The status of Yadav is unknown."
2008,Diphu,India,25.846376,93.4306,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Explosives/Bombs/Dynamite,Unknown Explosive Type,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown.,"06/30/2008: On Monday, at 1325, a bomb planted by suspected United Liberation Front of Assam militants exploded near the Kishan Bhawan in the town of Diphu in Karbi Anglong, Assam, India. There were no casualties."
2008,Bastar district,India,19.203477,81.934532,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,Two civilians were targeted in Bastar.,Unknown,0,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"07/01/2008: On Tuesday, in Bastar, Chhattisgarh, India, assailants kidnapped two suspected police informants, Patri Baloji and Barsa Buddu. On 07/07/2008, in Bijapur, Chhattisgarh, India and Dantewara, Chhattisgarh, India, authorities found the victims' bodies. No group claimed responsibility, but it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible."
2008,Imphal,India,24.827734,93.902714,Assassination,Transportation,Bus (excluding tourists),A bus,Firearms,Unknown Gun Type,Kanglei Yawol Kanna Lup (KYKL),The specific motive for the attack is unknown.,"07/01/2008: On Tuesday around noon at about 1245, in Langol Games village, Imphal East, Manipur, India, three armed assailants hijacked a bus, kidnapping four civilians and one bus driver. Later, the assailants released the victims and attempted to set fire to the bus but were stopped by authorities, damaging the bus but causing no casualties. The Kanglei Yawol Kanna Lup (KYKL) claimed responsibility."
2008,Koraput district,India,18.815236,82.712102,Assassination,Telecommunication,Telephone/Telegraph,A mobile tower was targeted in Jaguguda village.,Explosives/Bombs/Dynamite,Unknown Explosive Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,"07/01/2008: On Tuesday, in Jaguguda village, Koraput, Orissa, India, assailants detonated a bomb on a Reliance Communications cell phone tower and set fire to the tower maintenance office, damaging the tower and office but causing no injuries. No group claimed responsibility, but it was widely believed the Communist Party of India-Maoist (CPI-Maoist) was responsible."
2008,Topchanchi,India,23.905309,86.193332,Assassination,Food or Water Supply,Food Supply,The target was a livestock truck.,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown..,"07/02/2008: On Wednesday at an undetermined time, in Dhanbad, Jharkhan, India, CPI-Maoists opened fire on a livestock truck. There were no reported casualties."
2008,Kalimela,India,17.837685,81.429027,Assassination,Private Citizens & Property,0,The target was an excavator used for digging ponds at MV-70 village.,Incendiary,Arson/Fire,Maoists,The specific motive for the attack is unknown..,"07/02/2008: On Wednesday at an undetermined time, in Malkangiri, Orissa, Maoists burnt down an excavator. There were no reported casualties."
2008,Topchanchi,India,23.905309,86.193332,Assassination,Private Citizens & Property,Vehicles/Transportation,The target was a truck.,Firearms,Unknown Gun Type,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown..,"07/02/2008: On Wednesday at an undefined time, in Dhanbad, Jharkhand, India, CPI-Maoists opened fire on a truck injuring the driver. There were no claims of responsibility."
2008,Bhaderwah,India,32.983025,75.710981,Assassination,Private Citizens & Property,Protester,The target was a group of protesters at a rally in Doda.,Explosives/Bombs/Dynamite,Grenade,Unknown,The specific motive for the attack is unknown..,"07/02/2008: On Wednesday at an unspecified time, in Doda, Jammu and Kashmir, India, a militant lobbed a grenade into a gathering of protestors injuring 20, and later killing one. There was no claim of responsibility."
2008,Sonepur,India,25.698501,85.165898,Assassination,Transportation,Train/Train Tracks/Trolley,East Central Railway tracks,Explosives/Bombs/Dynamite,Unknown Explosive Type,Naxalites,"According to fliers passed out in surrounding localities, Maoist insurgents blew up the railway tracks in response to what they said is a campaign of violence by local police against villagers.","07/02/2008: On Wednesday morning at 06:30, Communist Party of India (Maoist) / Naxalites blew up  East Central Railway tracks in the Sonepur  locality of Saran district, Bihar province, India. Besides damaging a section of the train tracks, the explosion also caused the derailment of the engine of the Muzaffarpur-Narkatiaganj passenger train. A second bomb was placed on nearby railway tracks running in the opposite direction, but the bomb did not detonate and police later safely defused the explosive device.  According to fliers passed out in surrounding localities, Maoist insurgents blew up the railway tracks in response to what they said is a campaign of violence by local police against villagers. No casualties were reported from the bombing attack."
2008,Chirang,India,26.65125,90.639045,Assassination,Business,0,"Three workers were targeted in Assam, near Chirang.",Unknown,0,All Kamatapur Liberation Force,The specific motive for the attack is unknown.,"07/02/2008: On Wednesday night, near Chirang, Assam, India, assailants kidnapped one engineer, one supervisor, and one contractor working on National Highway-31. The supervisor was released on 07/21/2008, and the remaining victims were released on 07/22/2008. No group claimed responsibility, but it was widely believed the All Kamatapur Liberation Force was responsible."
